id,genre,director
11372,"Adventure, Drama, Action, Thriller, War",John Sturges
433252,"Romance, Drama",Ritesh Batra
417466,"Drama, Thriller, Crime, War",Alejandro Landes Echavarría
244772,Drama,Craig Johnson
177699,Comedy,Declan Lowney
12155,"Family, Fantasy, Adventure",Tim Burton
8467,Comedy,Peter Farrelly
2897,"Adventure, Comedy, Family, Fantasy, Romance",Michael Anderson
340101,"Romance, War, Drama",Lone Scherfig
59860,"Adventure, Comedy, Romance",Thomas Bezucha
2605,"Science Fiction, Comedy, Family",John Badham
1266,"Action, Crime, Drama, Thriller",David Ayer
499701,"Family, Comedy, Adventure",James Bobin
136799,"Family, Animation, Fantasy, Adventure, Comedy, Music",Mike Mitchell
18415,"Drama, Comedy",Harmony Korine
320367,Drama,Haqi Ali
241855,"Horror, Romance, Science Fiction","Aaron Moorhead, Justin Benson"
12113,"Action, Drama, Thriller",Ridley Scott
9585,"Drama, Thriller",Brian Gilbert
940139,Drama,Robert Zemeckis
16395,"Horror, Thriller",Dario Argento
9442,"Comedy, Mystery, Crime",Carl Reiner
1571,"Action, Thriller",Len Wiseman
615904,"Romance, Comedy, Music",Kat Coiro
238636,"Horror, Thriller",James DeMonaco
46655,Comedy,Robert Dhéry
33408,"Thriller, Drama",Alan Shapiro
17609,"Drama, Horror, Thriller",Lars von Trier
9529,"Drama, Horror, Thriller",Bernard Rose
668640,"Comedy, Drama","Gastón Duprat, Mariano Cohn"
616651,"Drama, Crime, Thriller",Tom McCarthy
578701,"Thriller, Action",Taylor Sheridan
514847,"Action, Thriller, Horror",Craig Zobel
245775,Drama,Jalil Lespert
244539,"Drama, Comedy",Maya Forbes
177494,"Crime, Drama, Comedy",Rob Thomas
41211,"Romance, Comedy",Pascal Chaumeil
38718,Drama,Barbet Schroeder
12151,Comedy,"David Zucker, Jerry Zucker, Jim Abrahams"
8913,Horror,Mary Lambert
8827,"Drama, Comedy",Jan Kounen
6639,"Drama, Romance",Mike Newell
3573,"Romance, Comedy, Drama",Douglas McGrath
339964,"Adventure, Science Fiction, Action",Luc Besson
26388,"Drama, Thriller, Mystery",Rodrigo Cortés
577242,"Adventure, Fantasy, Comedy",Alexandre Astier
416186,"Drama, Romance, Comedy",Michel Hazanavicius
10952,"Thriller, Crime, Drama",Mario Van Peebles
1729,"Action, Adventure, Fantasy",Rob Minkoff
555850,"Romance, Comedy, Family",Bradley Walsh
513045,"Action, Comedy",Michael Dowse
417812,Drama,Paul Dano
363992,"Crime, Drama, History, Thriller, TV Movie",Barry Levinson
11184,Drama,Bill Condon
10328,"Comedy, Science Fiction, Mystery, Drama",Ron Howard
9532,Horror,James Wong
3877,Drama,Susanne Bier
334524,"Adventure, Drama, Thriller",Stephen Gaghan
27936,"Action, Comedy, Crime",Jean-Pierre Jeunet
10133,"Thriller, Science Fiction",Vincenzo Natali
1063879,"Horror, Thriller",Sébastien Vaniček
15742,"Drama, Horror, Comedy",György Pálfi
68727,"Thriller, Crime, Drama, Mystery",Danny Boyle
27958,"Crime, Mystery, Thriller",William Friedkin
239678,"Drama, Comedy",Shawn Levy
172803,"Drama, Thriller",Eric Heisserer
13967,"Drama, Family, Romance",Chris Noonan
10155,"Crime, Drama, Thriller, Romance",Oliver Stone
9913,"Drama, Horror, Mystery, Thriller",Iain Softley
9410,"Comedy, Drama, Romance",Alfonso Cuarón
3635,"Drama, Romance",Peter Webber
2454,"Adventure, Family, Fantasy",Andrew Adamson
10691,"Drama, Romance",John Stockwell
760161,"Horror, Thriller",William Brent Bell
44865,"Action, Drama, History",Wong Kar-Wai
11977,Comedy,Harold Ramis
5595,"Mystery, Thriller","Luis Piedrahita, Rodrigo Sopeña"
852046,"Action, Adventure, Thriller, Drama",Romain Gavras
136403,"Comedy, Romance",Régis Roinsard
80321,"Animation, Family, Comedy, Adventure","Conrad Vernon, Eric Darnell, Tom McGrath"
39100,"Action, Animation, Science Fiction",Daisuke Nishio
10664,"Thriller, Horror","Jaume Balagueró, Paco Plaza"
10183,"Drama, Crime",Courtney Hunt
626412,"Action, Fantasy, Adventure",Choi Dong-hoon
171540,"Comedy, Crime, Thriller, Horror","Aharon Keshales, Navot Papushado"
49517,"Drama, Thriller, Mystery",Tomas Alfredson
9346,"Romance, Comedy, Drama",Paul Brickman
11422,"Action, Drama, History, War",Jack Smight
544,"Romance, Comedy","Bobby Farrelly, Peter Farrelly"
1070514,"Comedy, Horror",Yusuke Ishida
1070514,"Comedy, Horror",Yusuke Ishida
529862,"Comedy, Drama",Paul Downs Colaizzo
70954,"Drama, Thriller, Adventure",Daniel Nettheim
14134,Drama,Farah Khan
10668,"Action, Comedy, Crime, Drama, Thriller",Peter O'Fallon
10449,"Drama, Romance",Luis Mandoki
445793,Comedy,Simone Godano
192577,"Animation, Science Fiction",Shinji Aramaki
20156,Drama,Atom Egoyan
492452,Drama,Peter Hedges
431819,"Animation, Drama, Fantasy, Romance",Nobuyuki Takeuchi
201749,"Drama, Comedy",Sandra Nettelbeck
61404,"Action, Thriller, Crime",Fred Cavayé
8834,"Action, Drama, Mystery, Thriller",Richard Donner
1562,"Horror, Thriller, Science Fiction",Juan Carlos Fresnadillo
619297,"Action, Thriller, Drama",Brian Andrew Mendoza
382322,"Animation, Action, Crime, Drama",Sam Liu
39781,"Comedy, Drama",Lisa Cholodenko
11012,"Drama, Romance",Louis Malle
10184,"Comedy, Romance, Drama",Ken Kwapis
10184,"Comedy, Romance, Drama",Ken Kwapis
454458,"Animation, Music, Family, Comedy",Kelly Asbury
382322,"Animation, Action, Crime, Drama",Sam Liu
483104,"Romance, TV Movie",Alex Zamm
471498,"Science Fiction, Thriller, Horror",Alexandre Aja
14029,Horror,Lamberto Bava
12185,"Fantasy, Comedy, Romance","Buck Henry, Warren Beatty"
11884,"Adventure, Science Fiction, Action",Nick Castle
11635,Comedy,Todd Phillips
10875,"Comedy, Drama, Music, Romance",Steve Kloves
10398,"Drama, Thriller, Mystery",Bruce Beresford
8738,"War, Action, Science Fiction",Don Taylor
166,"Drama, Romance, Comedy",Claude Pinoteau
21407,"Horror, Thriller",Marcus Dunstan
10687,"Drama, War",Joel Schumacher
586461,"Drama, Thriller, Horror",Carlo Mirabella-Davis
341012,"Comedy, Music","Akiva Schaffer, Jorma Taccone"
246860,Drama,Olivier Assayas
245916,"Crime, Drama, Mystery, Thriller, History",Michael Cuesta
241239,"Crime, Drama, Thriller",J.C. Chandor
16296,"Comedy, Horror, Science Fiction",Stephen Chiodo
11064,Comedy,Walter Hill
109421,"Thriller, Crime, Drama",Steven Soderbergh
36819,"Family, Fantasy, Science Fiction, Adventure, Comedy",Terry Gilliam
10176,"Drama, Science Fiction, Thriller",Geoff Murphy
823766,"Drama, Mystery",Sebastián Lelio
559907,"Adventure, Drama, Fantasy",David Lowery
532938,Comedy,"Cédric Le Gallo, Maxime Govare"
481084,"Family, Animation, Comedy, Fantasy","Conrad Vernon, Greg Tiernan"
405177,"Comedy, Drama",Richard Linklater
119675,"Drama, Romance",Steven Soderbergh
20178,"Comedy, Drama",Bobcat Goldthwait
2779,"Comedy, Crime, Romance",Woody Allen
454527,"History, Drama, Romance",Paul Verhoeven
454467,"Family, Comedy, Fantasy",Marc Lawrence
311291,"Drama, Romance",Andrew Haigh
12150,"Crime, Drama, Romance",Harold Becker
5780,Thriller,Alfred Hitchcock
215,Horror,Darren Lynn Bousman
166076,"Animation, Action, Adventure",James Tucker
10484,Comedy,Francis Veber
10264,"Drama, History",Franco Zeffirelli
9352,Comedy,Jeff Schaffer
883083,"Horror, Drama",Goran Stolevski
623520,"Horror, Thriller",Brandon Christensen
433422,"Action, Adventure, Comedy, Fantasy, Animation",Tatsuma Minamikawa
311291,"Drama, Romance",Andrew Haigh
3525,"Comedy, Romance, Drama",Mike Nichols
2123,Comedy,"Bobby Farrelly, Peter Farrelly"
727293,Drama,George Clooney
630392,"Horror, Drama, Thriller",Sean Ellis
83899,"Horror, Thriller, Mystery",Adam Wingard
68817,"Drama, Music, Romance",Craig Brewer
13704,"Comedy, Family, Romance",Greg Beeman
11515,"Drama, History",Miloš Forman
1100782,"Horror, Mystery",Parker Finn
300673,"Action, Drama, History, Thriller",Craig Gillespie
5121,"Crime, Drama, Comedy",Steven Spielberg
50837,"Drama, Thriller",Sean Durkin
44048,"Action, Thriller",Tony Scott
839033,"Animation, Fantasy, Adventure, Action",Kenji Kamiyama
581726,"Science Fiction, Action, Adventure",Antoine Fuqua
468362,"Action, Drama, History, Thriller, War",Ariel Vromen
13090,"Comedy, Drama",Christine Jeffs
5486,"Horror, Thriller",Mario Bava
575776,"Horror, Mystery, Thriller",Rose Glass
480857,"Drama, Romance, History",Marjane Satrapi
448119,"Family, Comedy, Fantasy, Adventure",Stephen Gaghan
345009,"War, Thriller","Fabio Guaglione, Fabio Resinaro"
329996,"Family, Fantasy, Adventure",Tim Burton
11198,"Action, Adventure, Comedy, Romance",Wong Jing
9944,"Thriller, Crime, Drama",Alan J. Pakula
7450,"Animation, Science Fiction, Adventure, Family, Action","Don Bluth, Gary Goldman"
4413,"Crime, Drama, Thriller",Neil Jordan
706503,"Action, Thriller, Crime",Guillaume Pierret
622855,"Family, Fantasy, Music",David E. Talbert
536176,"History, TV Movie, Drama",Toby Haynes
423204,"Action, Thriller",Ric Roman Waugh
25059,"Adventure, Comedy, Drama, Family",David R. Ellis
21159,"Science Fiction, Horror","Sidney Salkow, Ubaldo Ragona"
25319,"Drama, Horror",Roger Corman
8874,"Comedy, Romance",P.J. Hogan
948549,"Crime, Romance, Thriller, Drama",Rose Glass
736769,"Comedy, Science Fiction, Mystery",Juel Taylor
348877,,David Greig
270303,"Horror, Mystery",David Robert Mitchell
1172674,Comedy,Wes Anderson
572802,"Action, Adventure, Fantasy",James Wan
80274,"Science Fiction, Action, Adventure",Gavin Hood
19405,"Family, Animation, Comedy",Chuck Sheetz
9950,"Comedy, Crime, Drama",Sidney Lumet
9685,"Comedy, Drama",Burr Steers
9463,"Animation, Fantasy, Horror",Toyoo Ashida
667,"Action, Thriller, Adventure",Lewis Gilbert
762430,"Thriller, Action, Adventure",Nimród Antal
653744,Drama,Greg Barker
547565,"Drama, Horror, Mystery, Thriller",David Bruckner
376166,"Drama, Romance",Nicole Garcia
80389,"Action, Thriller, Crime, Drama",Adrian Grünberg
11183,Comedy,Patrice Leconte
10409,"Comedy, Drama, Romance",Baz Luhrmann
577,"Drama, Comedy, Crime",Gus Van Sant
5879,"Drama, Romance",Nagisa Ōshima
1198870,Horror,Malou Reymann
411638,Thriller,Raúl Arévalo
18126,"Comedy, Drama, Family, Music, Romance",Peter Chelsom
1894,"Adventure, Action, Science Fiction",George Lucas
816,"Science Fiction, Comedy, Crime",Jay Roach
683340,"Comedy, Mystery, Thriller",B.J. Novak
489927,Drama,Sara Colangelo
417859,"Animation, Family, Fantasy, Adventure, Comedy, Action",Chris Miller
4105,"Drama, Action, Thriller",Ridley Scott
988078,"Romance, Drama, Comedy",Marçal Forés
70981,"Science Fiction, Adventure, Mystery",Ridley Scott
22586,"Family, Animation, Fantasy, Adventure, Comedy",Richard Rich
20714,"Crime, Drama, Mystery",Nikita Mikhalkov
12775,"Adventure, Drama",Paul Verhoeven
11430,"Family, Animation, Comedy, Adventure",Bradley Raymond
157,"Science Fiction, Action, Adventure, Thriller",Leonard Nimoy
1082195,"Crime, Drama, Thriller",Justin Kurzel
601666,"Crime, Thriller, Drama, Comedy",J Blakeson
467936,Drama,Richard Eyre
396810,"Comedy, Drama",Mark Pellington
113160,"Drama, Romance",Marie-Castille Mention-Schaar
10539,"Adventure, Animation, Family, Fantasy",Henry Selick
839369,Drama,Todd Haynes
16538,"Comedy, Romance",John Hamburg
11247,"Comedy, Family, Romance",Mark Rosman
9685,"Comedy, Drama",Burr Steers
848058,"Drama, Horror",Carlota Pereda
732670,"Animation, Family, Science Fiction, Adventure, Comedy, TV Movie",Ken Cunningham
11281,"Horror, Thriller",Rick Rosenthal
10909,"Thriller, Crime",Dominic Sena
10894,"Drama, Horror, Comedy",Lucky McKee
7518,"Family, Comedy, Animation","Karey Kirkpatrick, Tim Johnson"
800158,"Crime, Thriller",David Fincher
632357,"Horror, Mystery",Evan Spiliotopoulos
441282,"Drama, Thriller",David Raymond
332340,"Romance, Comedy",Ben Palmer
109428,Horror,Fede Álvarez
13667,"Comedy, Romance",Savage Steve Holland
12690,"Drama, Western, Crime",Ed Harris
11899,"Romance, Comedy, Family",Frank Oz
9399,Action,Sheldon Lettich
511785,"Comedy, Drama",Craig Johnson
471506,"Mystery, Thriller, Drama",Neil Jordan
329712,Drama,Stéphane Brizé
253306,"Horror, Comedy, Thriller",Gerard Johnstone
51917,"Comedy, Drama",Paolo Virzì
9342,"Action, Adventure",Martin Campbell
500840,"Mystery, Thriller, Horror",Charlie Kaufman
164457,"Thriller, Drama, Crime",Scott Cooper
11298,Horror,Joe Dante
620881,"Comedy, Drama",Bora Dağtekin
17898,Horror,Daniel Attias
2788,"Drama, Romance, Comedy",Ben Stiller
668,"Adventure, Action, Thriller",Peter R. Hunt
412656,"Fantasy, Science Fiction, Adventure",Doug Liman
410117,Drama,William Oldroyd
206408,"Comedy, Drama, Romance",Cédric Klapisch
51540,"Comedy, Crime",Seth Gordon
12924,"Animation, Adventure, Drama, Romance",Makoto Shinkai
8488,"Comedy, Drama, Romance",Andy Tennant
462883,"Comedy, Family, Animation",Alex Zamm
413644,"Family, Animation, Comedy","Ben Stassen, Jérémie Degruson"
38410,"Horror, Mystery, Crime, Thriller",John Erick Dowdle
10890,"Action, Comedy",Ivan Reitman
10493,"Thriller, Horror",Phillip Noyce
10215,"Comedy, Drama, Fantasy, Romance",Peter Howitt
4564,"Comedy, Drama, Romance",Michael Patrick King
924482,"Thriller, Adventure",Howard J. Ford
613099,"Thriller, Crime, Mystery",Fernando González Molina
413518,"Drama, Family, Fantasy",Matteo Garrone
48289,"Drama, Thriller",John Madden
10389,Horror,"Danny Pang Phat, Oxide Pang Chun"
3049,"Comedy, Mystery, Crime",Tom Shadyac
1945,"Drama, Thriller",Michael Apted
823855,"Drama, Mystery, Thriller, Crime",Donovan Marsh
480001,"Comedy, Thriller, Drama, Mystery",Riley Stearns
75174,"Action, Adventure, Drama, Thriller",Joe Carnahan
5955,"Crime, Drama, Mystery, Thriller",Sean Penn
75174,"Action, Adventure, Drama, Thriller",Joe Carnahan
31007,Drama,Jake Scott
14429,"Romance, Comedy, Drama",John Schultz
6950,"Action, Drama, Science Fiction, Thriller",Wolfgang Petersen
64678,"Drama, Romance",Gavin Wiesen
38410,"Horror, Mystery, Crime, Thriller",John Erick Dowdle
7211,"Comedy, Romance, Drama",Peter Hedges
28696,Drama,László Benedek
760741,"Thriller, Action, Horror, Adventure",Baltasar Kormákur
645788,"Action, Thriller",Martin Campbell
579047,"Mystery, Science Fiction",Lisa Joy
544404,"Drama, Romance",Safy Nebbou
112336,Drama,Sacha Gervasi
72431,"Drama, Action, Adventure, History, War",Anthony Hemingway
163,"Thriller, Crime",Steven Soderbergh
614479,"Horror, Thriller",Patrick Wilson
438145,Drama,Lance Daly
424139,"Horror, Thriller",David Gordon Green
88005,"Comedy, Drama, Romance, Adventure",Lorene Scafaria
88005,"Comedy, Drama, Romance, Adventure",Lorene Scafaria
1893,"Adventure, Action, Science Fiction",George Lucas
1586,"Mystery, Thriller",David Koepp
44945,"Crime, Drama, Thriller",David Schwimmer
36586,"Fantasy, Horror, Action, Thriller",Guillermo del Toro
11521,"Drama, Family",Jodie Foster
10652,"War, Action, Drama",John Irvin
9873,"Action, Thriller",Robert Mandel
967585,"Comedy, Family",Philippe Lacheau
551804,"Horror, Comedy, Fantasy, Thriller",Christopher Landon
339408,Drama,Nate Parker
112336,Drama,Sacha Gervasi
38575,"Action, Adventure, Drama, Family",Harald Zwart
21755,"Adventure, Comedy, Drama, Romance",Rian Johnson
1865,"Adventure, Action, Fantasy",Rob Marshall
492719,"Animation, Science Fiction","Hiroyuki Seshita, Kobun Shizuno"
440626,"War, Drama",Konstantin Khabenskiy
206647,"Action, Adventure, Thriller",Sam Mendes
18032,"Adventure, Fantasy, Romance",Gábor Csupó
2882,"Romance, Drama",Claude Berri
433310,"Comedy, Romance, Fantasy",Ari Sandel
206647,"Action, Adventure, Thriller",Sam Mendes
17689,"Drama, Action, Crime, Thriller",Clint Eastwood
1226578,"Horror, Thriller, Crime",Osgood Perkins
44945,"Crime, Drama, Thriller",David Schwimmer
13105,"Comedy, Drama",Stan Dragoti
8413,"Horror, Science Fiction, Mystery",Paul W. S. Anderson
330,"Adventure, Action, Science Fiction",Steven Spielberg
339259,"War, Action, History, Thriller",Cédric Jimenez
68812,"Thriller, Crime, Drama",Ariel Vromen
9276,"Horror, Science Fiction",Robert Rodriguez
435921,Comedy,"Salvatore Ficarra, Valentino Picone"
11468,"Crime, Drama, Mystery, Thriller",D.J. Caruso
348350,"Science Fiction, Adventure, Action",Ron Howard
28260,"Horror, Romance",Brian Yuzna
8461,"Thriller, Horror",Michael Haneke
864168,Comedy,Adele Lim
375366,"Action, Horror, Science Fiction",Colm McCarthy
227156,"Drama, Science Fiction",Phillip Noyce
46528,"Adventure, Fantasy, Action, Western, Thriller",Lee Seung-moo
46528,"Adventure, Fantasy, Action, Western, Thriller",Lee Seung-moo
60309,"Crime, Drama, History",Robert Redford
19277,"Action, Drama, Thriller",Ringo Lam Ling-Tung
12133,Comedy,Adam McKay
12106,"Western, Action, Drama, Romance, Thriller",Sam Raimi
10414,"Comedy, Family, Drama, Action",Stephen Herek
974950,"Drama, Thriller",Jacques Audiard
457136,"Drama, History",Josie Rourke
274479,"Drama, Comedy",David O. Russell
11814,"Comedy, Fantasy, Science Fiction, Romance",John Hughes
11551,"Comedy, Adventure, Fantasy, Science Fiction, Action",Joe Dante
10330,"Family, Fantasy, Comedy",Mark Waters
11348,"Horror, Thriller, Mystery",Jaume Balagueró
565743,"Drama, Mystery, Science Fiction, Thriller",Andrew Patterson
87499,"Drama, Thriller",Zal Batmanglij
14136,"Comedy, Family, Fantasy",Robert Stevenson
25155,"Horror, Thriller",Joseph Ruben
10567,"Animation, Family, Adventure, Drama","Eric Leighton, Ralph Zondag"
5139,"Adventure, Family",Luc Jacquet
381890,"Comedy, Fantasy, Romance",Stephen Chow
628914,"Comedy, Crime","Aron Gaudet, Gita Pullapilly"
613349,Comedy,Tristan Séguéla
274857,"Action, Drama, Fantasy",Guy Ritchie
125521,"Animation, Adventure, Comedy, Fantasy",Hiroshi Watanabe
87499,"Drama, Thriller",Zal Batmanglij
39939,"Comedy, Crime, Mystery",Jay Chandrasekhar
30943,"Drama, Mystery",Ulu Grosbard
15739,"Comedy, Drama, Family",John Huston
11887,"Comedy, Romance, Drama, Family, Music",Kenny Ortega
10947,"Comedy, Drama, Family, Music, Romance, TV Movie",Kenny Ortega
458576,"Action, Fantasy, Adventure",Paul W. S. Anderson
273477,"Comedy, Horror",Christopher Landon
14024,"Music, Drama, Romance, Family",Sean McNamara
10939,Comedy,Yves Robert
10412,"Action, Drama, Thriller",Geoffrey Wright
10147,"Drama, Comedy, Crime",Terry Zwigoff
6069,"Comedy, Fantasy, Horror",George Miller
522681,"Horror, Thriller, Mystery",Adam Robitel
398181,"Crime, Drama, Thriller",Lynne Ramsay
293167,"Action, Adventure, Fantasy",Jordan Vogt-Roberts
9255,"Action, Comedy, War",Jim Abrahams
8840,"Fantasy, Action, Adventure, Drama",Rob Cohen
8696,"Drama, Comedy",Nigel Cole
398181,"Crime, Drama, Thriller",Lynne Ramsay
331583,"Drama, Thriller",Courtney Hunt
1362,"Family, Fantasy, Animation, Adventure, TV Movie","Arthur Rankin, Jr., Jules Bass"
425591,"Thriller, Drama, Crime, Comedy",Macon Blair
300693,Drama,James Vanderbilt
56832,"Horror, Action, Science Fiction",Shinsuke Sato
19124,"Action, Thriller",Phillip Noyce
10872,"Comedy, Crime, Drama",Ted Demme
6283,"Comedy, Family",Gore Verbinski
664,"Action, Adventure, Drama",Jan de Bont
435,"Science Fiction, Thriller, Adventure",Roland Emmerich
785398,"Drama, Adventure",Jerzy Skolimowski
297608,"Horror, Mystery",Adam Robitel
171274,"Drama, Mystery, Comedy",Paul Thomas Anderson
45132,"Comedy, Action, Drama",James Gunn
13483,"Thriller, Crime, Mystery",Joby Harold
11282,"Comedy, Adventure",Danny Leiner
1990,"Drama, Crime, Mystery",Gus Van Sant
948276,"Action, Crime, Thriller",Guillaume Pierret
231576,"Drama, Comedy",Zach Braff
54318,"Family, Adventure, Fantasy",Jay Russell
18898,"Drama, Comedy",Ken Loach
16119,"Animation, Romance, Family, Fantasy",Frank Nissen
9664,"Action, Adventure, Drama, History, Romance, War",Tony Bill
2360,"Crime, Comedy",Nigel Cole
865,"Action, Thriller, Science Fiction",Paul Michael Glaser
486131,"Action, Crime, Comedy, Mystery",Tim Story
436274,"Thriller, Drama, Horror","Caroline Labrèche, Steeve Léonard"
